0.00000000 0.00001198
0.00003080 0.00001237
0.00006260 0.00001279
0.00009530 0.00001321
0.00012910 0.00001366
0.00016390 0.00001412
0.00019980 0.00001459
0.00023680 0.00001508
0.00027490 0.00001559
0.00031420 0.00001612
0.00035470 0.00001667
0.00039640 0.00001723
0.00043950 0.00001782
0.00048390 0.00001843
0.00052960 0.00001907
0.00057670 0.00001972
0.00062530 0.00002040
0.00067540 0.00002111
0.00072710 0.00002184
0.00078030 0.00002260
0.00083520 0.00002339
0.00089180 0.00002421
0.00095010 0.00002506
0.00101020 0.00002595
0.00107210 0.00002686
0.00113600 0.00002782
0.00120180 0.00002881
0.00126970 0.00002984
0.00133970 0.00003091
0.00141180 0.00003202
0.00148610 0.00003318
0.00156270 0.00003438
0.00164170 0.00003564
0.00172320 0.00003694
0.00180710 0.00003829
0.00189360 0.00003971
0.00198280 0.00004117
0.00207470 0.00004270
0.00216950 0.00004430
0.00226720 0.00004596
0.00236790 0.00004769
0.00247170 0.00004949
0.00257870 0.00005137
0.00268900 0.00005333
0.00280270 0.00005537
0.00292000 0.00005750
0.00304080 0.00005972
0.00316530 0.00006204
0.00329370 0.00006446
0.00342610 0.00006699
0.00356250 0.00006963
0.00370310 0.00007250
0.00384810 0.00007551
0.00399750 0.00007866
0.00415150 0.00008196
0.00431030 0.00008542
0.00447400 0.00008904
0.00464270 0.00009284
0.00481670 0.00009681
0.00499590 0.00010098
0.00518080 0.00010536
0.00537130 0.00010994
0.00556760 0.00011475
0.00577010 0.00011983
0.00597870 0.00012632
0.00619390 0.00013318
0.00641560 0.00014044
0.00664420 0.00014812
0.00687980 0.00015625
0.00712260 0.00016485
0.00737300 0.00017395
0.00763110 0.00018358
0.00789710 0.00019378
0.00817140 0.00020458
0.00845400 0.00021601
0.00874540 0.00022836
0.00904583 0.00024310
0.00935547 0.00025878
0.00967465 0.00027545
0.01000367 0.00029319
0.01034284 0.00031204
0.01069246 0.00033209
0.01105285 0.00035650
0.01142435 0.00038763
0.01180731 0.00042098
0.01220206 0.00045670
0.01260899 0.00050836
0.01302846 0.00057529
0.01346085 0.00062474
0.01390658 0.00067130
0.01436604 0.00072084
0.01483966 0.00077354
0.01532789 0.00082962
0.01583116 0.00089296
0.01634994 0.00096073
0.01688472 0.00103322
0.01743597 0.00111077
0.01800422 0.00118394
0.01858999 0.00125989
0.01919380 0.00130891
0.01981623 0.00129419
0.02045785 0.00130754
0.02111924 0.00124149
0.02180102 0.00115389
0.02250381 0.00150385
0.02322826 0.00385357
0.02397505 0.00539636
0.02474485 0.00680633
0.02553838 0.00705112
0.02635636 0.00714175
0.02719956 0.00679311
0.02806875 0.00647965
0.02896473 0.00599875
0.02988830 0.00560989
0.03084040 0.00528986
0.03182180 0.00489510
0.03283350 0.00468190
0.03387630 0.00423433
0.03495130 0.00402803
0.03605940 0.00396188
0.03720170 0.00398145
0.03837920 0.00404747
0.03959300 0.00417676
0.04084410 0.00439905
0.04213390 0.00472261
0.04346340 0.00510647
0.04483390 0.00552759
0.04624660 0.00597333
0.04770290 0.00636772
0.04920410 0.00649999
0.05075150 0.00664176
0.05234660 0.00685664
0.05399090 0.00709570
0.05568590 0.00733877
0.05743310 0.00766834
0.05923420 0.00803015
0.06109080 0.00839798
0.06300460 0.00878896
0.06497740 0.00921559
0.06701100 0.00968590
0.06910730 0.00983897
0.07126820 0.00966308
0.07349570 0.00968641
0.07579180 0.00989554
0.07815880 0.01008482
0.08059870 0.01029088
0.08311380 0.01050499
0.08570640 0.01072558
0.08837890 0.01094898
0.09113390 0.01112204
0.09397370 0.01125059
0.09690100 0.01142175
0.09991860 0.01160572
0.10302920 0.01181852
0.10623570 0.01201742
0.10954100 0.01209209
0.11294820 0.01215159
0.11646040 0.01223788
0.12008100 0.01241479
0.12381300 0.01259462
0.12766000 0.01272376
0.13162600 0.01277059
0.13571400 0.01281841
0.13992700 0.01290315
0.14427100 0.01297854
0.14874900 0.01303379
0.15336500 0.01308864
0.15812300 0.01314670
0.16302700 0.01309429
0.16808300 0.01318233
0.17329500 0.01327063
0.17866700 0.01324054
0.18420500 0.01325688
0.18991300 0.01335928
0.19579800 0.01339777
0.20186300 0.01342180
0.20811600 0.01350459
0.21456200 0.01357870
0.22120600 0.01372139
0.22805500 0.01402403
0.23511500 0.01432823
0.24239300 0.01463372
0.24989500 0.01493993
0.25762800 0.01524631
0.26560000 0.01555228
0.27381700 0.01585716
0.28228800 0.01616040
0.29102000 0.01646091
0.30002100 0.01679403
0.30929900 0.01714138
0.31886300 0.01749152
0.32872200 0.01784547
0.33888500 0.01819754
0.34936100 0.01854835
0.36016000 0.01889550
0.37129200 0.01923710
0.38276800 0.01957409
0.39459600 0.01990526
0.40679000 0.02018338
0.41935900 0.02023574
0.43231600 0.02028140
0.44567200 0.02030941
0.45943900 0.02030048
0.47363100 0.02027471
0.48826100 0.02025092
0.50334100 0.02058294
0.51888600 0.02101096
0.53491100 0.02143931
0.55142900 0.02187022
0.56845600 0.02229966
0.58600900 0.02272704
0.60410200 0.02315346
0.62275300 0.02359008
0.64197900 0.02402292
0.66179700 0.02445068
0.68222600 0.02487162
0.70328500 0.02528969
0.72499300 0.02573483
0.74737100 0.02619904
0.77043800 0.02665642
0.79421500 0.02710517
0.81872600 0.02754308
0.84399200 0.02797093
0.87003800 0.02838667
0.89688500 0.02878789
0.92456100 0.02918656
0.95308900 0.02958383
0.98249700 0.02996206
1.01281100 0.03031731
1.04406000 0.03074402
1.07627000 0.03120359
1.10948000 0.03166987
1.14370000 0.03212636
1.17899000 0.03256520
1.21536000 0.03297347
1.25285000 0.03333011
1.29150000 0.03361226
1.33133000 0.03384696
1.37240000 0.03403399
1.41473000 0.03424544
1.45837000 0.03464236
1.50335000 0.03505986
1.54972000 0.03544822
1.59752000 0.03580446
1.64679000 0.03611982
1.69758000 0.03637531
1.74993000 0.03658744
1.80390000 0.03673866
1.85953000 0.03680797
1.91688000 0.03687487
1.97599000 0.03683152
2.03693000 0.03669898
2.09975000 0.03657095
2.16450000 0.03637458
2.23124000 0.03624315
2.30005000 0.03615435
2.37097000 0.03597883
2.44408000 0.03571815
2.51945000 0.03539391
2.59713000 0.03509961
2.67722000 0.03474351
2.75977000 0.03419319
2.84486000 0.03328982
2.93258000 0.03276164
3.02300000 0.03261925
3.11621000 0.03205047
3.21229000 0.03106870
3.31133000 0.03014488
3.41343000 0.02969807
3.51867000 0.02926333
3.62716000 0.02877868
3.73899000 0.02817720
3.85426000 0.02748301
3.97309000 0.02676933
4.09559000 0.02612025
4.22185000 0.02540222
4.35201000 0.02480859
4.48619000 0.02438007
4.62449000 0.02387094
4.76706000 0.02308351
4.91403000 0.02217415
5.06552000 0.02134625
5.22169000 0.02060042
5.38267000 0.01976623
5.54861000 0.01902365
5.71966000 0.01822562
5.89599000 0.01732884
6.07775000 0.01644930
6.26511000 0.01573912
6.45825000 0.01517587
6.65735000 0.01449531
6.86257000 0.01353273
7.07413000 0.01246228
7.29220000 0.01113563
7.51700000 0.01006324
7.74873000 0.00892821
7.98760000 0.00767772
8.23383000 0.00674532
8.48765000 0.00582688
8.74929000 0.00151333
