0.00000000 0.39449193
0.00003080 0.39542813
0.00006260 0.39639261
0.00009530 0.39738728
0.00012910 0.39841194
0.00016390 0.39946921
0.00019980 0.40055833
0.00023680 0.40168124
0.00027490 0.40283864
0.00031420 0.40403138
0.00035470 0.40526112
0.00039640 0.40652915
0.00043950 0.40783869
0.00048390 0.40918224
0.00052960 0.41057409
0.00057670 0.41200524
0.00062530 0.41348062
0.00067540 0.41500022
0.00072710 0.41657038
0.00078030 0.41818527
0.00083520 0.41985235
0.00089180 0.42157012
0.00095010 0.42333876
0.00101020 0.42516410
0.00107210 0.42704746
0.00113600 0.42898570
0.00120180 0.43098493
0.00126970 0.43304578
0.00133970 0.43517017
0.00141180 0.43735949
0.00148610 0.43961828
0.00156270 0.44194367
0.00164170 0.44434248
0.00172320 0.44681503
0.00180710 0.44936365
0.00189360 0.45199137
0.00198280 0.45469916
0.00207470 0.45749089
0.00216950 0.46036947
0.00226720 0.46333512
0.00236790 0.46639201
0.00247170 0.46954643
0.00257870 0.47279351
0.00268900 0.47614274
0.00280270 0.47959529
0.00292000 0.48315518
0.00304080 0.48682425
0.00316530 0.49060738
0.00329370 0.49450414
0.00342610 0.49852558
0.00356250 0.50268785
0.00370310 0.50779912
0.00384810 0.51306538
0.00399750 0.51849235
0.00415150 0.52409085
0.00431030 0.52985810
0.00447400 0.53580469
0.00464270 0.54193609
0.00481670 0.54825514
0.00499590 0.55476905
0.00518080 0.56148563
0.00537130 0.56840527
0.00556760 0.57553956
0.00577010 0.58304076
0.00597870 0.59622577
0.00619390 0.60981864
0.00641560 0.62382782
0.00664420 0.63827091
0.00687980 0.65315812
0.00712260 0.66850414
0.00737300 0.68432631
0.00763110 0.70062862
0.00789710 0.71744198
0.00817140 0.73477005
0.00845400 0.75262962
0.00874540 0.77187263
0.00904583 0.79712664
0.00935547 0.82316094
0.00967465 0.84999588
0.01000367 0.87765504
0.01034284 0.90616920
0.01069246 0.93556788
0.01105285 0.97428610
0.01142435 1.02768651
0.01180731 1.08273649
0.01220206 1.13948577
0.01260899 1.23044329
0.01302846 1.35081718
0.01346085 1.42307523
0.01390658 1.48339864
0.01436604 1.54523860
0.01483966 1.60863645
0.01532789 1.67366721
