0.00000000 8.30172
0.00003080 8.30172
0.00006260 8.30172
0.00009530 8.30172
0.00012910 8.30172
0.00016390 8.30172
0.00019980 8.30172
0.00023680 8.30172
0.00027490 8.30172
0.00031420 8.30172
0.00035470 8.30172
0.00039640 8.30172
0.00043950 8.30172
0.00048390 8.30172
0.00052960 8.30172
0.00057670 8.30172
0.00062530 8.30172
0.00067540 8.30172
0.00072710 8.30172
0.00078030 8.30172
0.00083520 8.30172
0.00089180 8.30172
0.00095010 8.30172
0.00101020 8.30172
0.00107210 8.30172
0.00113600 8.30172
0.00120180 8.30172
0.00126970 8.30172
0.00133970 8.30172
0.00141180 8.30172
0.00148610 8.30172
0.00156270 8.30172
0.00164170 8.30172
0.00172320 8.30172
0.00180710 8.30172
0.00189360 8.30172
0.00198280 8.30172
0.00207470 8.30172
0.00216950 8.30172
0.00226720 8.30172
0.00236790 8.30172
0.00247170 8.30172
0.00257870 8.30172
0.00268900 8.30172
0.00280270 8.30172
0.00292000 8.30172
0.00304080 8.30172
0.00316530 8.30172
0.00329370 8.30172
0.00342610 8.30172
0.00356250 8.30172
0.00370310 8.30172
0.00384810 8.30172
0.00399750 8.30172
0.00415150 8.30172
0.00431030 8.30172
0.00447400 8.30172
0.00464270 8.30172
0.00481670 8.30172
0.00499590 8.30172
0.00518080 8.30172
0.00537130 8.30172
0.00556760 8.30172
0.00577010 8.30172
0.00597870 8.30172
0.00619390 8.30172
0.00641560 8.30172
0.00664420 8.30172
0.00687980 8.30172
0.00712260 8.30172
0.00737300 8.30172
0.00763110 8.30172
0.00789710 8.30172
0.00817140 8.30172
0.00845400 8.30172
0.00874540 8.30172
0.00904583 8.30172
0.00935547 8.30172
0.00967465 8.30172
0.01000367 8.30172
0.01034284 8.30172
0.01069246 8.30172
0.01105285 8.30172
0.01142435 8.30172
0.01180731 8.30172
0.01220206 8.30172
0.01260899 8.30172
0.01302846 8.30172
0.01346085 8.28563
0.01390658 8.26473
0.01436604 8.24318
0.01483966 8.22097
0.01532789 8.19838
0.01583116 8.21018
0.01634994 8.22234
0.01688472 8.23488
0.01743597 8.24781
0.01800422 8.26113
0.01858999 8.27487
0.01919380 8.28903
0.01981623 8.33589
0.02045785 8.60669
0.02111924 8.90866
0.02180102 9.22040
0.02250381 10.72930
0.02322826 11.82230
0.02397505 11.96670
0.02474485 12.33640
0.02553838 12.36760
0.02635636 12.31010
0.02719956 12.25080
0.02806875 12.18960
