0.00000000 5.87353
0.00003080 5.87353
0.00006260 5.87353
0.00009530 5.87353
0.00012910 5.87353
0.00016390 5.87353
0.00019980 5.87353
0.00023680 5.87353
0.00027490 5.87353
0.00031420 5.87353
0.00035470 5.87353
0.00039640 5.87353
0.00043950 5.87353
0.00048390 5.87353
0.00052960 5.87353
0.00057670 5.87353
0.00062530 5.87353
0.00067540 5.87353
0.00072710 5.87353
0.00078030 5.87353
0.00083520 5.87353
0.00089180 5.87353
0.00095010 5.87353
0.00101020 5.87353
0.00107210 5.87353
0.00113600 5.87353
0.00120180 5.87353
0.00126970 5.87353
0.00133970 5.87353
0.00141180 5.87353
0.00148610 5.87353
0.00156270 5.87353
0.00164170 5.87353
0.00172320 5.87353
0.00180710 5.87353
0.00189360 5.87353
0.00198280 5.87353
0.00207470 5.87353
0.00216950 5.87353
0.00226720 5.87353
0.00236790 5.87353
0.00247170 5.87353
0.00257870 5.87353
0.00268900 5.87353
0.00280270 5.87353
0.00292000 5.87353
0.00304080 5.87353
0.00316530 5.87353
0.00329370 5.87353
0.00342610 5.87353
0.00356250 5.87353
0.00370310 5.87353
0.00384810 5.87353
0.00399750 5.87353
0.00415150 5.87353
0.00431030 5.87353
0.00447400 5.87353
0.00464270 5.87353
0.00481670 5.87353
0.00499590 5.87353
0.00518080 5.87353
0.00537130 5.87353
0.00556760 5.87353
0.00577010 5.87353
0.00597870 5.87353
0.00619390 5.87353
0.00641560 5.87353
0.00664420 5.87353
0.00687980 5.87353
0.00712260 5.87353
0.00737300 5.87353
0.00763110 5.87353
0.00789710 5.87353
0.00817140 5.87353
0.00845400 5.87353
0.00874540 5.87353
0.00904583 5.87353
0.00935547 5.87353
0.00967465 5.87353
0.01000367 5.87353
0.01034284 5.87353
0.01069246 5.87353
0.01105285 5.87353
0.01142435 5.87353
0.01180731 5.87353
0.01220206 5.87353
0.01260899 5.87353
0.01302846 5.87353
0.01346085 5.87353
0.01390658 5.87353
0.01436604 5.87353
0.01483966 5.87353
0.01532789 5.87353
0.01583116 5.87353
0.01634994 5.87353
0.01688472 5.87353
0.01743597 5.87353
0.01800422 5.87353
0.01858999 5.87353
0.01919380 5.87353
0.01981623 5.82413
0.02045785 5.74556
0.02111924 5.69965
0.02180102 5.65341
0.02250381 5.62412
0.02322826 5.59394
0.02397505 5.56249
0.02474485 5.43432
0.02553838 5.27343
0.02635636 5.11641
0.02719956 4.94881
0.02806875 4.87361
0.02896473 4.85000
0.02988830 4.84995
0.03084040 4.85401
0.03182180 4.85905
0.03283350 4.88216
0.03387630 4.92007
0.03495130 4.96165
0.03605940 5.00770
0.03720170 5.00406
0.03837920 4.99699
0.03959300 4.98971
0.04084410 4.97311
0.04213390 4.95157
0.04346340 4.93132
0.04483390 4.90496
0.04624660 4.86080
0.04770290 4.79844
0.04920410 4.73000
0.05075150 4.66282
0.05234660 4.62657
0.05399090 4.64358
0.05568590 4.66112
0.05743310 4.61141
0.05923420 4.54954
0.06109080 4.50309
0.06300460 4.44606
0.06497740 4.40352
0.06701100 4.37349
0.06910730 4.40365
0.07126820 4.46221
0.07349570 4.43329
0.07579180 4.40022
0.07815880 4.39369
0.08059870 4.38791
0.08311380 4.39745
0.08570640 4.40929
0.08837890 4.38351
0.09113390 4.36068
0.09397370 4.35121
0.09690100 4.34495
0.09991860 4.33888
0.10302920 4.33373
0.10623570 4.32841
0.10954100 4.32813
0.11294820 4.32526
0.11646040 4.30882
0.12008100 4.29504
0.12381300 4.28189
0.12766000 4.26577
0.13162600 4.25790
0.13571400 4.25718
0.13992700 4.24232
0.14427100 4.22701
0.14874900 4.21123
0.15336500 4.20342
0.15812300 4.19553
0.16302700 4.18740
0.16808300 4.18683
0.17329500 4.18653
0.17866700 4.18623
0.18420500 4.18591
0.18991300 4.18558
0.19579800 4.18524
0.20186300 4.18489
0.20811600 4.18453
0.21456200 4.18416
0.22120600 4.18591
0.22805500 4.18992
0.23511500 4.19405
0.24239300 4.19832
0.24989500 4.20271
0.25762800 4.20724
0.26560000 4.21190
0.27381700 4.21672
0.28228800 4.22168
0.29102000 4.22679
0.30002100 4.23206
0.30929900 4.23348
0.31886300 4.23070
0.32872200 4.22784
0.33888500 4.22490
0.34936100 4.22186
0.36016000 4.21872
0.37129200 4.21550
0.38276800 4.21217
0.39459600 4.20874
0.40679000 4.20764
0.41935900 4.20847
0.43231600 4.20933
0.44567200 4.21021
0.45943900 4.21113
0.47363100 4.21207
0.48826100 4.21304
0.50334100 4.21404
0.51888600 4.21507
0.53491100 4.21613
0.55142900 4.21722
0.56845600 4.21809
0.58600900 4.21673
0.60410200 4.21533
0.62275300 4.21389
0.64197900 4.21179
0.66179700 4.20720
0.68222600 4.20246
0.70328500 4.19757
0.72499300 4.19733
0.74737100 4.19906
0.77043800 4.20085
0.79421500 4.20269
0.81872600 4.20458
