-0.0205 0.0
-0.0195 0.21588942144657308
-0.0185 0.2325070968676928
-0.0175 0.2491244383399712
-0.0165 0.26574217697473507
-0.0155 0.28380080990252615
-0.0145 0.30368369415769136
-0.0135 0.3270251172507626
-0.0125 0.3616053951717123
-0.0115 0.3961854950633809
-0.0105 0.4341271645271041
-0.0095 0.48013733023871763
-0.0085 0.5290293326147729
-0.0075 0.607698775819929
-0.0065 0.7347791835133659
-0.0055 0.812208713375372
-0.0045 0.8769688354612308
-0.0035 0.9537149241091977
-0.0025 1.0378499372170045
-0.0015 1.1140193295905527
-0.0005 1.1808996129559624
0.0005 1.1461872123883527
0.0015 1.1521366947317861
0.0025 1.0514439707867795
0.0035 4.63162764003419
0.0045 6.867860921553676
0.0055 9.013884473929165
0.0065 8.88024983679304
0.0075 8.552936959287392
0.0085 7.646419801631911
0.0095 6.725715065706503
0.0105 5.958255026047536
0.0115 5.343797634709542
0.0125 4.708927028629408
0.0135 4.014533107554698
0.0145 3.3872342255835446
0.0155 2.9478584185767622
0.0165 2.5995107536656152
0.0175 2.3032382394003657
0.0185 2.0228616136098476
0.0195 1.7539194310735653
0.0205 1.5225874190694813
0.0215 1.329748114381063
0.0225 1.1815685989893239
0.0235 1.0466349651853204
0.0245 0.9880862189850708
0.0255 0.9439164713731361
0.0265 0.9012248524133681
0.0275 0.859600982843394
0.0285 0.8182954086598648
0.0295 0.7761589695235644
0.0305 0.7346479169838968
0.0315 0.6951076655873358
0.0325 0.6557517123054979
0.0335 0.6185334999724371
0.0345 0.5830141930588987
0.0355 0.5568767961955051
0.0365 0.5384948279025479
0.0375 0.538746108878788
0.0385 0.5394439169474179
0.0395 0.540061830111553
0.0405 0.5400876215130666
0.0415 0.5401815573284885
0.0425 0.5456911470579912
0.0435 0.5515039885484933
0.0445 0.5571509701839099
0.0455 0.5620107569997287
0.0465 0.5669171803932904
0.0475 0.5718752790214333
0.0485 0.5763978507650414
0.0495 0.5444229952736512
0.0505 0.511876414590594
0.0515 0.5111554511913078
0.0525 0.5117026640496796
0.0535 0.5110427683860036
0.0545 0.5106516092441311
0.0555 0.5095537467548922
0.0565 0.5048398756708429
0.0575 0.499635429388267
0.0585 0.4944091960385917
0.0595 0.49025875734186247
0.0605 0.4875018032119547
0.0615 0.48500025050199025
0.0625 0.4831655169848173
0.0635 0.4813085349385918
0.0645 0.4795794305791821
0.0655 0.4780624159200541
0.0665 0.4766550538518291
0.0675 0.47597198002723995
0.0685 0.4752605218378101
0.0695 0.4748987309402982
0.0705 0.47449952430775183
0.0715 0.47371621364388883
0.0725 0.47736106400919576
0.0735 0.479368987888517
0.0745 0.47904896710950595
0.0755 0.47790674078975054
0.0765 0.4745175870976497
0.0775 0.4712671563466144
0.0785 0.4680655513701983
0.0795 0.4648917602268256
0.0805 0.4616930186496668
0.0815 0.45886109591826885
0.0825 0.45663784261090806
0.0835 0.45439998025191325
0.0845 0.4521507878196418
0.0855 0.44988569037620113
0.0865 0.4476025638852535
0.0875 0.44570138724545494
0.0885 0.4442224489710966
0.0895 0.4427488893097845
0.0905 0.4412991344773399
0.0915 0.4398538012978057
0.0925 0.43839807586423873
0.0935 0.4370934432731097
0.0945 0.4358734170486733
0.0955 0.4346415806658832
0.0965 0.43312225356087125
0.0975 0.4316563612876414
0.0985 0.4301490834340446
0.0995 0.42860625448863293
0.1005 0.4270479230306407
0.1015 0.42547316039711863
0.1025 0.42388645556509713
0.1035 0.42232578900149925
0.1045 0.4207494728982211
0.1055 0.41936833313328825
0.1065 0.4179807257921155
0.1075 0.4165401189168066
0.1085 0.4150154327647258
0.1095 0.41315879267629774
0.1105 0.4111859185867324
0.1115 0.4090962089435034
0.1125 0.4069988502797608
0.1135 0.40489137254138435
0.1145 0.40265793912698145
0.1155 0.4001624731367942
0.1165 0.3977527181797157
0.1175 0.3954295232581501
0.1185 0.39309465143876793
0.1195 0.39074863471473814
0.1205 0.38837494038608705
0.1215 0.3863375515180135
0.1225 0.38446351125423783
0.1235 0.3825364084007156
0.1245 0.3805503905978425
0.1255 0.3785617964597546
0.1265 0.376531395698042
0.1275 0.3744552538465439
0.1285 0.37237055516925843
0.1295 0.3702178306681596
0.1305 0.3679561955032383
0.1315 0.3656886680269466
0.1325 0.363479628403662
0.1335 0.36129958532713635
0.1345 0.35911171807751935
0.1355 0.35691592221824675
0.1365 0.35471103306336327
0.1375 0.35250113552031154
0.1385 0.35038347571697154
0.1395 0.3482870839204723
0.1405 0.3461852376376272
0.1415 0.3437193414744459
0.1425 0.3411753245253122
0.1435 0.3386281177855613
0.1445 0.336047649423984
0.1455 0.3337922946594722
0.1465 0.3319416083531813
0.1475 0.3300917959015425
0.1485 0.32824207933871713
0.1495 0.3263926618186663
0.1505 0.32454261188220984
0.1515 0.32268724761245765
0.1525 0.3208098865411201
0.1535 0.3186427493726373
0.1545 0.3164385566086035
0.1555 0.31422006871976155
0.1565 0.31189329639137614
0.1575 0.3095659953191833
0.1585 0.30723994144495226
0.1595 0.3049181073568379
0.1605 0.30260133555278346
0.1615 0.3003926980563032
0.1625 0.2985541320382615
0.1635 0.2967446420826017
0.1645 0.29494391815237814
0.1655 0.2931589329123997
0.1665 0.2913766585500839
0.1675 0.28959616751985884
0.1685 0.2878149881153618
0.1695 0.28591131157155864
0.1705 0.28333048319916393
0.1715 0.2808114471943007
0.1725 0.27829419701869085
0.1735 0.2757769771122899
0.1745 0.27326603174297287
0.1755 0.2707372019144016
0.1765 0.26820979169702525
0.1775 0.2668477043728512
0.1785 0.2657890870263597
0.1795 0.26472864027841947
0.1805 0.26367026200515326
0.1815 0.26262326116106044
0.1825 0.26158350897178595
0.1835 0.26054559971209773
0.1845 0.25951823446517525
0.1855 0.2580657474034758
0.1865 0.2564266870505395
0.1875 0.2547892177692682
0.1885 0.2531506247236715
0.1895 0.2515081723288135
0.1905 0.24986001282343087
0.1915 0.24821338059116294
0.1925 0.24656155496329696
0.1935 0.24524751252433769
0.1945 0.24415116315898103
0.1955 0.2430570459519095
0.1965 0.2419959880218474
0.1975 0.2409486492150104
0.1985 0.2401877179342976
0.1995 0.23975669840562067
0.2005 0.23934651339656107
0.2015 0.23895974227197048
0.2025 0.23857281270133718
0.2035 0.23818579657357206
0.2045 0.23779851413824496
0.2055 0.23741156121424928
0.2065 0.23702576826548485
0.2075 0.2366386834378604
0.2085 0.2362508643530758
0.2095 0.23586305618326314
0.2105 0.23547507458682176
0.2115 0.23508705700401253
0.2125 0.2347000695904643
0.2135 0.23431153615830494
0.2145 0.23392303649724752
